Name,URL,URL-href,เพื่อน,ครอบครัว,คู่รัก,จานด่วน,ประหยัด,เดลิเวอรี,หิวโซ,ปาร์ตี้,คุยธุรกิจ
,ห้องอาหารไร่ส้ม,https://www.wongnai.com/restaurants/71596qk-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%A3%E0%B9%88%E0%B8%AA%E0%B9%89%E0%B8%A1?_st=cD0wO2I9NzE1OTY7YWQ9dHJ1ZTt0PTE2MTQyNjE5Njc5MDQ7cmk9MVg3YTh3MmRTVDE4YjVrQWVMVG94bjBLcGdDbHJXO2k9MVg2emNGb0R6UFJMMGliNEkzbHVXTGJIdlpubGhOO3dyZWY9c3I7,100,0,0,0,100,0,0,0,100
Vesper Cocktail Bar,Vesper Cocktail Bar,https://www.wongnai.com/restaurants/156741YE-vesper-cocktail-bar?_st=cD0xMjtiPTE1Njc0MTthZD1mYWxzZTt0PTE2MTQyNjE2NzQ1ODE7cmk9MVg3YTh3MjJkU3RMR0VMcHp3WGdyR1dia1g3TGcyO2k9MVg2emNGbmQ4TTlOYWN4QnlhMFhwSWdNbDZKTDlwO3dyZWY9c3I7,75,0,75,0,0,0,0,69,0
Kimkun (คิมคุณ),Kimkun (คิมคุณ)Korea Town,https://www.wongnai.com/restaurants/240158Ft-kimkun-%E0%B8%84%E0%B8%B4%E0%B8%A1%E0%B8%84%E0%B8%B8%E0%B8%93-korea-town?_st=cD0xNztiPTI0MDE1ODthZD1mYWxzZTt0PTE2MTQyNjE2ODk1MDE7cmk9MVg3YTh3MjRYNXJYTmZRNzVpZ3ZxN3J2ZFFkNlh6O2k9MVg2emNGbmYxZ1RDRk5hR1hzWDdOazRYNnlFQWtqO3dyZWY9c3I7,54,48,24,0,0,0,0,0,0
บ้านขนมจีนน้ำยาปู by แจง,บ้านขนมจีนน้ำยาปู by แจง,https://www.wongnai.com/restaurants/242200Rr-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A2%E0%B8%B2%E0%B8%9B%E0%B8%B9-by-%E0%B9%81%E0%B8%88%E0%B8%87?_st=cD0yMDtiPTI0MjIwMDthZD1mYWxzZTt0PTE2MTQyNjE3MDk1Mzc7cmk9MVg3YTh3MjcwQWRjbElsVjhsZEx0S0QySWVGMjY1O2k9MVg2emNGbmhXYjE2UmxaUVVCd2I0WTR3Rnk4MXNaO3dyZWY9c3I7,16,14,0,0,0,14,0,0,0
ฮงเส็งโภชนา ริมน้ำ,ฮงเส็งโภชนา ริมน้ำ,https://www.wongnai.com/restaurants/5903cD-%E0%B8%AE%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B9%87%E0%B8%87%E0%B9%82%E0%B8%A0%E0%B8%8A%E0%B8%99%E0%B8%B2-%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3?_st=cD0xO2I9NTkwMzthZD1mYWxzZTt0PTE2MTQyNjE3NjQ3NjI7cmk9MVg3YTh3MkR2TXdQNFRWWUJwQmVGcjUwclk4SW5oO2k9MVg2emNGbm9VczdURkxUZ1o2Q3pNZGtaYXo0ZDNFO3dyZWY9c3I7,46,69,11,0,0,0,0,0,0
บะหมี่บ้านโป่งเจ๊แดง,บะหมี่บ้านโป่งเจ๊แดง,https://www.wongnai.com/restaurants/21135Oz-%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%9B%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B9%81%E0%B8%94%E0%B8%87?_st=cD01O2I9MjExMzU7YWQ9ZmFsc2U7dD0xNjE0MjYxNTc1ODEzO3JpPTFYN2E4dzFxQlJ5OUdQdE0ycHNrR1o2R3FyenR1MTtpPTFYNnpjRm5RamlMbnRmTmN0MDNFbms5eXBWaXN5ejt3cmVmPXNyOw%3D%3D,36,0,0,41,0,0,40,0,0
Tim Hortons,Tim Hortonsสามย่านมิตรทาวน์,https://www.wongnai.com/restaurants/443562mL-tim-hortons-%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C?_st=cD02O2I9NDQzNTYyO2FkPWZhbHNlO3Q9MTYxNDI2MTc3MjQyMztyaT0xWDdhOHcyRjA3bXpKQnBxSGc1NTEwOHhPamM5VWM7aT0xWDZ6Y0ZucFI5UW50YmRDZExObW43Y2RmOW5MeDA7d3JlZj1zcjs%3D,43,29,21,0,0,0,0,0,0
F.I.X Pradiphat,F.I.X Pradiphat,https://www.wongnai.com/restaurants/718264mf-f-i-x-pradiphat?_st=cD05O2I9NzE4MjY0O2FkPWZhbHNlO3Q9MTYxNDI2MTg5MDMxMDtyaT0xWDdhOHcyVG1mcWszRUl5SzlLQmdkejB1ekE2NVg7aT0xWDZ6Y0ZvNEx5bkRzZWREQzl1RFp3ekxXZlVhWXY7d3JlZj1zcjs%3D,27,0,0,9,0,0,0,0,18
ม่านเมือง,ม่านเมือง,https://www.wongnai.com/restaurants/2965oX-%E0%B8%A1%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87?_st=cD0yO2I9Mjk2NTthZD1mYWxzZTt0PTE2MTQyNjEyNTAzNjk7cmk9MVg3YTh3MUJQN3BVVnc5TGRPMklteHNjcFpybjdBO2k9MVg2emNGbWxud1NoWWpvaTE3RW9yaks5RFhmTDZlO3dyZWY9c3I7,42,46,10,0,0,0,0,0,0
ThongSmith (ทองสมิทธ์),ThongSmith (ทองสมิทธ์)centralwOrld ชั้น 3,https://www.wongnai.com/restaurants/435927EH-thongsmith-%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%A1%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B9%8C-centralworld-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-3?_st=cD0yO2I9NDM1OTI3O2FkPWZhbHNlO3Q9MTYxNDI2MTYwMDAzMTtyaT0xWDdhOHcxdEJUMGxZanNrQVFtbXpxV0ZVZEp6ekg7aT0xWDZ6Y0ZuVGh2OTdub2syeUJ4WmdER0ZQWkRrWjg7d3JlZj1hbmRyb2lkOw%3D%3D,39,30,0,20,0,0,0,0,0
After You Dessert Cafe,After You Dessert Cafeเดอะมอลล์ บางกะปิ,https://www.wongnai.com/restaurants/147673pZ-after-you-dessert-cafe-the-mall-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%9B%E0%B8%B4?_st=cD0xNDtiPTE0NzY3MzthZD1mYWxzZTt0PTE2MTQyNjE4Mjk0NDc7cmk9MVg3YTh3Mk1CWmZTMGo3c1R3WnNKRWo4TGg3WlRqO2k9MVg2emNGbndmekdRMzQ1bk80M3A0YWFvVXV3aFVTO3dyZWY9c3I7,76,58,65,0,0,0,0,0,0
Blunos Bangkok,Blunos Bangkok,https://www.wongnai.com/restaurants/301923Wy-blunos-bangkok?_st=cD0xNTtiPTMwMTkyMzthZD1mYWxzZTt0PTE2MTQyNjA3ODk1MDk7cmk9MVg3YTh3MEZTVkhKUmpzYmZyUjFaZTUwTklKUXhwO2k9MVg2emNGbHB0dllYc1dQRlRlU3RXWmVBMmpyTFdpO3dyZWY9YW5kcm9pZDs%3D,40,22,36,0,0,0,0,0,0
รุ่งเรือง บะหมี่เกี๊ยว ฮกเกี้ยน,รุ่งเรือง บะหมี่เกี๊ยว ฮกเกี้ยนนางเลิ้ง,https://www.wongnai.com/restaurants/1487VV-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%A7-%E0%B8%AE%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%99-%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%87-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7?_st=cD0yMDtiPTE0ODc7YWQ9ZmFsc2U7dD0xNjE0MjYxMjc1NTI2O3JpPTFYN2E4dzFFVVVHTnI5d2dyVEtid3FqVWdUZmJSMTtpPTFYNnpjRm1venU5Y1NmeHJnTmhZeEhLVERaQWlRbjt3cmVmPXNyOw%3D%3D,0,0,0,36,35,0,34,0,0
บะหมี่ก้ามปูโอเดียน เยาวราช,บะหมี่ก้ามปูโอเดียน เยาวราชวงเวียนโอเดียน  เยาวราช,https://www.wongnai.com/restaurants/17961Gj-%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%9B%E0%B8%B9%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%99-%E0%B9%80%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%8A-%E0%B8%A7%E0%B8%87%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%99-%E0%B9%80%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%8A?_st=cD02O2I9MTc5NjE7YWQ9ZmFsc2U7dD0xNjE0MjYxNjU2MDc4O3JpPTFYN2E4dzIwSGE5a1A0SnlLTU9ZU094dHRxRllFWjtpPTFYNnpjRm5hbFZ5RE9JTmRnazBhYWZ4UGVWVnhHSDt3cmVmPWFuZHJvaWQ7,38,38,0,22,0,0,0,0,0
Blanc Café & Eatery,Blanc Café & Eatery,https://www.wongnai.com/restaurants/505947Vi-blanc-caf%C3%A9-eatery?_st=cD0xNDtiPTUwNTk0NzthZD1mYWxzZTt0PTE2MTQyNjE5NzgwODI7cmk9MVg3YTh3MmVrUUJzNGpXRXJDTDYzNGpHMDJmZmg2O2k9MVg2emNGb0ZFdnlnSGFQeXhvNGdnTlZJZEVTNGVuO3dyZWY9c3I7,30,0,40,0,0,0,0,0,20
Beast & Butter,Beast & Butter,https://www.wongnai.com/restaurants/482215Gy-beast-butter?_st=cD0xODtiPTQ4MjIxNTthZD1mYWxzZTt0PTE2MTQyNjEyNDYzNzM7cmk9MVg3YTh3MUFyTG1iUnI1eU5ydVNjdTUybmRtU09TO2k9MVg2emNGbWxRYVlnOW9IVWVLTmo5bFVQVVVmWFJRO3dyZWY9c3I7,39,13,22,0,0,0,0,0,0
Kamaboko Coffee Camp,Kamaboko Coffee Camp,https://www.wongnai.com/restaurants/589708Cb-kamaboko-coffee-camp?_st=cD0yO2I9NTg5NzA4O2FkPWZhbHNlO3Q9MTYxNDI2MTc5NjY2ODtyaT0xWDdhOHcySTFxczByeVFtY2xzRmVzb3pWZEZmNms7aT0xWDZ6Y0Zuc1hQRHJWa2tjbmM4YjI4clN2dDVJTVo7d3JlZj1pcGhvbmU7,47,41,41,0,0,0,0,0,0
Katsuichi,Katsuichi,https://www.wongnai.com/restaurants/4161jU-katsuichi?_st=cD0yMTtiPTQxNjE7YWQ9ZmFsc2U7dD0xNjE0MjYxNjcxMTM0O3JpPTFYN2E4dzIyQllnSXRRWFNQcEhiTmNzTklFM1R4UjtpPTFYNnpjRm5jZEgzWDU2MnRZYlNXUFlDdW5IYlFUZTt3cmVmPXNyOw%3D%3D,60,45,0,0,0,0,20,0,0
Bar-Cony,Bar-Conyรามอินทรา,https://www.wongnai.com/restaurants/249735dp-bar-cony-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2?_st=cD0xOTtiPTI0OTczNTthZD1mYWxzZTt0PTE2MTQyNjEyNTA0NTA7cmk9MVg3YTh3MUJPSWN2SDFHQ3oxUVVrU3REOFFSTGUyO2k9MVg2emNGbWxud1NoWWpvaTE3RW9yaks5RFhmTDZlO3dyZWY9c3I7,37,17,22,0,0,0,0,0,0
ข้าวมันไก่ไหหน่ำหนั่ง สูตรไหหลำแท้ดั้งเดิม,ข้าวมันไก่ไหหน่ำหนั่ง สูตรไหหลำแท้ดั้งเดิมไหหน่ำหนั่ง,https://www.wongnai.com/restaurants/388298mf-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88%E0%B9%84%E0%B8%AB%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B9%84%E0%B8%AB%E0%B8%AB%E0%B8%A5%E0%B8%B3%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%94%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%80%E0%B8%94%E0%B8%B4%E0%B8%A1-%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%99%E0%B9%8C-16?_st=cD0xNjtiPTM4ODI5ODthZD1mYWxzZTt0PTE2MTQyNjEwNjA2NDM7cmk9MVg3YTh3MG5UTXBzYWZ0eE5teUZmMVhNbFNoRHExO2k9MVg2emNGbU56NTBOMTVqQmx5YzdOZW1sM3BsU3paO3dyZWY9c3I7,26,26,0,0,0,26,0,0,0
Rod Dee Ded The Steakhouse,Rod Dee Ded The Steakhouse,https://www.wongnai.com/restaurants/338235NC-rod-dee-ded-the-steakhouse?_st=cD0xNjtiPTMzODIzNTthZD1mYWxzZTt0PTE2MTQyNjExNDE4NjY7cmk9MVg3YTh3MHhjRThMVWpzRHp5MVVqQnM3TzhYNFlXO2k9MVg2emNGbVlCYmNYQXJaRmIwdU1PWk1aODRNT3VvO3dyZWY9c3I7,45,33,24,0,0,0,0,0,0
CoCo Ichibanya,CoCo Ichibanyaเทอมินอล 21 ชั้น 4,https://www.wongnai.com/restaurants/10846Fl-coco-ichibanya-%E0%B9%80%E0%B8%97%E0%B8%AD%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%AD%E0%B8%A521,69,60,0,0,0,0,26,0,0
โคขุนหม้อไฟ,โคขุนหม้อไฟ,https://www.wongnai.com/restaurants/142669FS-%E0%B9%82%E0%B8%84%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B9%84%E0%B8%9F?_st=cD0xNTtiPTE0MjY2OTthZD1mYWxzZTt0PTE2MTQyNjE5MDE3NTk7cmk9MVg3YTh3MlZCQzhSUk96RkpndFlIODFvbE1BM3pSO2k9MVg2emNGbzVoMFlTUlFzQm5hRDBkSWZRVG9uQUd1O3dyZWY9c3I7,34,0,0,34,0,0,34,0,0
Rue \ D,Rue \ DSpecialty Coffee x Kanom Thai,https://www.wongnai.com/restaurants/465139Ka-rue-d-specialty-coffee-x-kanom-thai?_st=cD0xMDtiPTQ2NTEzOTthZD1mYWxzZTt0PTE2MTQyNjE4NTQ3MDE7cmk9MVg3YTh3MlBKVXY3Rk12emsyaXZuZTJtcG5LcHlsO2k9MVg2emNGbnpqMXNNNWdxMFBiWE1uSHhOU21Mb2kwO3dyZWY9c3I7,62,46,23,0,0,0,0,0,0
เกี๊ยว เหลียว หนิง,เกี๊ยว เหลียว หนิง,https://www.wongnai.com/restaurants/11424EH-%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%A7-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AB%E0%B8%99%E0%B8%B4%E0%B8%87?_st=cD0xOTtiPTExNDI0O2FkPWZhbHNlO3Q9MTYxNDI2MTk0MTkxMjtyaT0xWDdhOHcyYUZkSFFhOE5Wcnk3dWNPMm9KY1dZWWw7aT0xWDZ6Y0ZvQWxWRkRPVXVRdGJMWHpsRGF0R05Xamw7d3JlZj1zcjs%3D,55,53,0,0,0,0,20,0,0
SIMPLE DAY CAFE,SIMPLE DAY CAFEเดอะบล๊อค ราชพฤกษ์,https://www.wongnai.com/restaurants/simpledaycafe,77,54,73,0,0,0,0,0,0
ระเบียงแซ่บ,ระเบียงแซ่บ,https://www.wongnai.com/restaurants/11842XI-%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A?_st=cD0xNztiPTExODQyO2FkPWZhbHNlO3Q9MTYxNDI2MTcwMTA2NDtyaT0xWDdhOHcyNXV3cDdNSHk3SmpQVGhPMWV4enRiT1E7aT0xWDZ6Y0ZuZ09ITXA5Yll1bXFWZjR0aTF4MEhpZWM7d3JlZj1zcjs%3D,59,58,36,0,0,0,0,0,0
Arno's Butcher and Eatery,Arno's Butcher and Eateryซอย นราธิวาสราชนครินทร์ 20,https://www.wongnai.com/restaurants/arnosbutcher?_st=cD05O2I9MjAzOTkwO2FkPWZhbHNlO3Q9MTYxNDI2MDc0OTA1NDtyaT0xWDdhOHcwQUcyam5uMVFlbU9VMnJrMENta2ppRGE7aT0xWDZ6Y0Zsa29YVEh2R0ttcVlIYWNCVDJxMmwxb2k7d3JlZj1zcjs%3D,53,31,37,0,0,0,0,0,0
Korean Cuisine เมียงดง เมืองทองธานี,Korean Cuisine เมียงดง เมืองทองธานีเมืองทอง,https://www.wongnai.com/restaurants/373486RS-korean-cuisine-%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%94%E0%B8%87-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87?_st=cD0xO2I9MzczNDg2O2FkPWZhbHNlO3Q9MTYxNDI2MTczNjM5OTtyaT0xWDdhOHcyQVQ0eHJrSGk3andpczd1Z2tXMlJkMGI7aT0xWDZ6Y0ZubDAyUHU4RzNqdGV5S0dLTm1XM1FvcG87d3JlZj1hbmRyb2lkOw%3D%3D,31,23,19,0,0,0,0,0,0
Korean spoon,Korean spoon,https://www.wongnai.com/restaurants/9220Kz-korean-spoon?_st=cD0xNztiPTkyMjA7YWQ9ZmFsc2U7dD0xNjE0MjYxNzEzMjM4O3JpPTFYN2E4dzI3VllRcFMwdmthYnF6Ym4ycWlUZnlKWTtpPTFYNnpjRm5pN3dXekdORkJ6T09GQ2ZJNTVmMm1Ncjt3cmVmPWFuZHJvaWQ7,66,62,37,0,0,0,0,0,0
กิวคัตสึ เพิ่มพลัง,กิวคัตสึ เพิ่มพลัง,https://www.wongnai.com/restaurants/403910oB-%E0%B8%81%E0%B8%B4%E0%B8%A7%E0%B8%84%E0%B8%B1%E0%B8%95%E0%B8%AA%E0%B8%B6-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%87?_st=cD0xNztiPTQwMzkxMDthZD1mYWxzZTt0PTE2MTQyNjE3Nzk1NDg7cmk9MVg3YTh3MkZtSkF4RlQ2MHA3Z3o5akp2M3AyY0drO2k9MVg2emNGbnFKcVlraHFmeUxmaUFlMTJlUUJEQjdVO3dyZWY9c3I7,47,26,0,0,0,0,21,0,0
Niku King Yakiniku Buffet,Niku King Yakiniku Buffetรามอินทรา 57,https://www.wongnai.com/restaurants/13615wx-niku-king-yakiniku-buffet-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2-57?_st=cD0yMDtiPTEzNjE1O2FkPWZhbHNlO3Q9MTYxNDI2MTkwMTc2NDtyaT0xWDdhOHcyVkNVVTR0bm1sMTFOdk1XNElqMXZ1VjQ7aT0xWDZ6Y0ZvNWgwWVNSUXNCbmFEMGRJZlFUb25BR3U7d3JlZj1zcjs%3D,68,56,0,0,0,0,43,0,0
เบค อะ วิช,เบค อะ วิชฟิวเจอร์พาร์ค รังสิต,https://www.wongnai.com/restaurants/128726cC-%E0%B9%80%E0%B8%9A%E0%B8%84-%E0%B8%AD%E0%B8%B0-%E0%B8%A7%E0%B8%B4%E0%B8%8A-%E0%B8%9F%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95?_st=cD0xNjtiPTEyODcyNjthZD1mYWxzZTt0PTE2MTQyNjE4NDg3NDc7cmk9MVg3YTh3Mk9aODlKWXhUQmhPQlRrOWYzZ0tvWjZZO2k9MVg2emNGbno1QnNQMUtvRk5aWDZPc1d2NlRXaFR3O3dyZWY9c3I7,70,62,66,0,0,0,0,0,0
Brown Sugar Dessert Cafe & Bistro,Brown Sugar Dessert Cafe & Bistro,https://www.wongnai.com/restaurants/299084Sm-brown-sugar-dessert-cafe-bistro?_st=cD00O2I9Mjk5MDg0O2FkPWZhbHNlO3Q9MTYxNDI2MTI4NDM3MjtyaT0xWDdhOHcxRmQxUlk2Vndna3NqT0liOHl6MXRhZkg7aT0xWDZ6Y0ZtcUN2RTB0dVJ6VEYzZ0NFblQ1VEhPNEI7d3JlZj1zcjs%3D,46,36,36,0,0,0,0,0,0
Philippe,Philippe,https://www.wongnai.com/restaurants/154Md-philippe?_st=cD0xNztiPTE1NDthZD1mYWxzZTt0PTE2MTQyNjE5MDE3NjE7cmk9MVg3YTh3MlZBZXJlUHA5b1BIQVF0RlZERDVsSnZ1O2k9MVg2emNGbzVoMFlTUlFzQm5hRDBkSWZRVG9uQUd1O3dyZWY9c3I7,52,44,68,0,0,0,0,0,0
Yellow Spoon Ekkamai,Yellow Spoon Ekkamai เอกมัย,https://www.wongnai.com/restaurants/301874Hi-yellow-spoon-ekkamai-ekkamai?_st=cD04O2I9MzAxODc0O2FkPWZhbHNlO3Q9MTYxNDI2MTQxMzA5MztyaT0xWDdhOHcxVnBwTGhQd0ZzYk9zVmF1WXdsSW9NRk87aT0xWDZ6Y0ZuNkZzSGxhYVEzak1oU3NRWEZnTXdHWVY7d3JlZj1zcjs%3D,53,31,44,0,0,0,0,0,0
Porcupine CAFE,Porcupine CAFE,https://www.wongnai.com/restaurants/155493YB-porcupine-cafe?_st=cD05O2I9MTU1NDkzO2FkPWZhbHNlO3Q9MTYxNDI2MTczMDAxODtyaT0xWDdhOHcyOWFGbEtWV3NmSVRZblduRWpud0dDWWM7aT0xWDZ6Y0ZuazV6TGRKazFpRFF4UFBFOURrSUw1UVE7d3JlZj1zcjs%3D,63,23,57,0,0,0,0,0,0
Summer Palace,Summer Palaceโรงแรมอินเตอร์คอนติเนนตัล,https://www.wongnai.com/restaurants/3234fF-summer-palace-intercontinental-bangkok?_st=cD0yMDtiPTMyMzQ7YWQ9ZmFsc2U7dD0xNjE0MjYxMjg0MzkxO3JpPTFYN2E4dzFGZkZvZzRSMVdCOGgzcGZYMmpTTTZLSjtpPTFYNnpjRm1xQ3ZFMHR1UnpURjNnQ0VuVDVUSE80Qjt3cmVmPXNyOw%3D%3D,39,68,0,0,0,0,0,0,58
Bake Me Tender,Bake Me Tender,https://www.wongnai.com/restaurants/bakemetender?_st=cD0xO2I9MTI1Nzc7YWQ9ZmFsc2U7dD0xNjE0MjYxMjg0MzY4O3JpPTFYN2E4dzFGZDBCZlM5SzQ1WU9SRkpGMGZoRERTRDtpPTFYNnpjRm1xQ3ZFMHR1UnpURjNnQ0VuVDVUSE80Qjt3cmVmPXNyOw%3D%3D,59,53,48,0,0,0,0,0,0
Holey Artisan Bakery,Holey Artisan Bakery,https://www.wongnai.com/restaurants/236968pc-holey-artisan-bakery?_st=cD0xNztiPTIzNjk2ODthZD1mYWxzZTt0PTE2MTQyNjE5NDE5MTE7cmk9MVg3YTh3MmFGR21VaFBRUE82MGpGN1JieXhxMFBOO2k9MVg2emNGb0FsVkZET1V1UXRiTFh6bERhdEdOV2psO3dyZWY9c3I7,0,27,16,0,0,0,0,0,16
Sorn,Sorn,https://www.wongnai.com/restaurants/337390pU-sorn?_st=cD00O2I9MzM3MzkwO2FkPWZhbHNlO3Q9MTYxNDI2MDk1MjYxNztyaT0xWDdhOHcwWnc5VlZXRDZ2RkpKRER4NXpGdEp2MUo7aT0xWDZ6Y0ZtQVAwVVlXcUdkTk9MYnh3d2tSZ0dYYkI7d3JlZj1zcjs%3D,47,23,57,0,0,0,0,0,0
โหงวโภชนา,โหงวโภชนา,https://www.wongnai.com/restaurants/13620dQ-%E0%B9%82%E0%B8%AB%E0%B8%87%E0%B8%A7%E0%B9%82%E0%B8%A0%E0%B8%8A%E0%B8%99%E0%B8%B2?_st=cD0zO2I9MTM2MjA7YWQ9ZmFsc2U7dD0xNjE0MjYxMjU4MDMyO3JpPTFYN2E4dzFDR3RXT2FqWlYyMlE5SVBzT1RFVUxrNztpPTFYNnpjRm1tamllTEVXMkJyUzY5anl3MHVZY3dTbjt3cmVmPXNyOw%3D%3D,48,31,0,0,0,0,26,0,0
nahm,nahmโรงแรมโคโม เมโทรโพลิแทน กรุงเทพฯ,https://www.wongnai.com/restaurants/23143ae-nahm-metropolitan-bangkok-hotel?_st=cD02O2I9MjMxNDM7YWQ9ZmFsc2U7dD0xNjE0MjYxNDgwNzE1O3JpPTFYN2E4dzFlR0NQSGRjdDh2b2VuVlhFN0VQdUhkaDtpPTFYNnpjRm5FcUVCOE1nWmhXdUlUZ2t6RXdxMXJYUTt3cmVmPXNyOw%3D%3D,48,0,60,0,0,0,0,0,48
